lineout,18.14,18.17
lineout,19.13,19.17
lineout,20.1,20.13
lineout,26.59,27.01
lineout,32.1,32.13
scrum,33.4,33.57
lineout,35.01,35.06
lineout,35.56,36.02
lineout,37.14,37.18
scrum,39.0,39.13
lineout,41.17,41.21
lineout,41.53,41.56
scrum,46.05,46.12
lineout,48.01,48.06
lineout,51.32,51.35
lineout,57.49,57.55
lineout,01.02.28,01.02.31
lineout,01.20.40,01.20.44
scrum,01.30.16,01.30.24
scrum,01.35.29,01.35.42
lineout,01.37.39,01.37.43
lineout,01.41.59,01.42.05
scrum,01.44.42,01.44.53
lineout,01.46.33,01.46.36
lineout,01.49.00,01.49.06
scrum,01.52.10,01.52.20
lineout,01.54.46,01.54.50
ruck,18.22,18.24
ruck,18.27,18.3
ruck,19.2,19.23
ruck,20.26,20.29
ruck,20.33,20.38
ruck,20.42,20.43
ruck,20.56,20.57
ruck,21.01,21.09
ruck,21.14,21.18
ruck,25.51,26.01
ruck,27.08,27.09
ruck,27.16,27.19
ruck,27.23,27.25
ruck,34.05,34.07
ruck,37.36,37.42
ruck,37.46,37.49
ruck,42.06,42.08
ruck,42.25,42.28
ruck,43.15,43.18
ruck,51.5,51.55
ruck,52.0,52.04
ruck,53.11,53.12
ruck,53.16,53.2
ruck,53.24,53.26
ruck,53.41,53.44
