lineout,25.54,25.57
lineout,28.24,28.28
lineout,31.29,31.32
scrum,32.35,32.44
scrum,33.48,33.59
lineout,35.37,35.41
lineout,37.41,37.47
scrum,41.31,41.37
lineout,42.18,42.22
lineout,46.29,46.32
lineout,51.28,51.32
lineout,52.3,52.32
lineout,54.06,54.09
scrum,59.18,59.25
lineout,1.01.00,1.01.04
lineout,1.01.52,1.01.54
scrum,1.03.35,1.03.45
lineout,1.04.39,1.04.43
scrum,1.05.26,1.05.3
scrum,1.06.11,1.06.19
lineout,1.07.54,1.07.58
lineout,1.11.04,1.11.08
lineout,1.22.06,1.22.17
lineout,1.23.3,1.23.36
scrum,1.26.33,1.26.41
lineout,1.30.11,1.30.17
lineout,1.32.13,1.32.16
scrum,1.35.11,1.35.2
lineout,1.36.28,1.36.33
lineout,1.37.25,1.37.29
lineout,1.39.1,1.39.17
lineout,1..40.44,1.40.52
scrum,1.43.01,1.43.1
lineout,1.44.05,1.44.11
scrum,1.45.13,1.45.21
lineout,1.46.11,1.46.16
lineout,1.46.57,1.47.02
lineout,1.52.3,1.52.33
lineout,1.53.15,1.53.2
scrum,1.54.12,1.54.21
lineout,1.55.46,1.55.49
lineout,1.56.54,1.56.58
lineout,1.57.52,1.57.56
lineout,2.01.24,2.01.39
ruck,26.02,26.06
ruck,26.11,26.15
ruck,226.22,26.24
ruck,26.41,26.47
ruck,26.52,26.54
ruck,27.06,27.09
ruck,27.23,27.25
ruck,28.39,28.41
ruck,28.46,28.49
ruck,29.01,29.03
ruck,29.11,29.12
ruck,32.59,33.02
ruck,34.12,34.14
ruck,34.24,34.28
ruck,35.44,35.45
ruck,35.53,35.54
ruck,36.21,36.24
ruck,36.28,36.33
ruck,38.01,38.02
ruck,40.11,40.13
ruck,40.17,40.2
ruck,42.29,42.31
ruck,42.37,42.38
ruck,42.45,42.48
ruck,42.56,43.04
