scrum,38.1,38.2
scrum,43.29,43.34
lineout,45.57,46.0
scrum,51.56,52.04
scrum,53.26,53.31
lineout,59.28,59.34
scrum,1.01.35,1.01.38
scrum,1.04.06,1.04.11
lineout,1.23.02,1.23.04
lineout,1.24.30,1.24.32
scrum,1.25.46,1.25.58
lineout,1.33.31,1.33.39
lineout,1.36.57,1.37.00
lineout,1.38.34,1.38.35
lineout,1.42.01,1.42.07
lineout,1.44.50,1.44.53
lineout,1.48.13,1.48.17
lineout,1.49.14,1.49.18
lineout,1.50.05,1.50.08
lineout,1.51.28,1.59.29
lineout,1.52.10,1.52.19
lineout,1.53.24,1.53.27
lineout,1.55.15,1.55.31
scrum,1.57.21,1.57.29
scrum,1.59.09,1.59.14
lineout,2.06.10,2.06.16
ruck,29.01,29.11
ruck,29.17,29.27
ruck,29.32,29.34
ruck,30.33,30.36
ruck,30.38,30.51
ruck,30.57,31.01
ruck,31.05,31.08
ruck,31.17,31.19
ruck,31.26,31.36
ruck,33.27,33.37
ruck,35.48,35.53
ruck,35.54,36.03
ruck,36.04,36.1
ruck,36.1,36.2
ruck,36.23,36.32
ruck,38.24,38.29
ruck,39.26,39.31
ruck,39.31,39.41
ruck,39.41,39.48
ruck,39.48,39.59
