lineout,29.07,29.11
lineout,31.43,31.46
lineout,32.31,32.39
scrum,36.13,36.23
lineout,37.53,37.58
lineout,39.09,39.15
lineout,40.15,40.18
scrum,41.51,42.03
scrum,43.23,43.33
lineout,44.11,44.13
scrum,45.56,46.03
lineout,51.01,51.08
lineout,52.19,52.23
lineout,54.16,54.19
lineout,55.14,55.21
lineout,55.25,55.27
lineout,56.34,56.37
lineout,58.26,58.28
lineout,59.36,59.39
scrum,1.00.35,1.00.43
lineout,1.11.03,1.11.05
lineout,1.14.01,1.14.06
lineout,1.28.3,1.28.38
lineout,1.30.05,1.30.09
scrum,1.30.47,1.30.56
lineout,1.34.31,1.34.33
scrum,1.35.17,1.35.30
lineout,1.37.14,1.37.17
lineout,1.47.32,1.47.39
lineout,1.51.53,1.51.56
lineout,1.53.06,1.53.12
scrum,1.57.41,1.57.49
scrum,2.02.05,2.02.15
lineout,2.10.56,2.11.00
scrum,2.12.12,2.12.20
ruck ,29.18,29.23
ruck ,33.03,33.04
ruck ,33.06,33.08
ruck ,33.12,33.14
ruck ,33.19,33.21
ruck ,33.23,33.29
ruck ,38.07,38.11
ruck ,39.24,39.29
ruck ,40.33,40.41
ruck ,40.57,40.59
ruck ,41.03,41.05
ruck ,42.07,41.12
ruck ,42.17,42.2
ruck ,44.21,44.24
ruck ,46.08,46.09
ruck ,51.27,51.29
ruck ,52.29,52.31
ruck ,54.26,54.29
ruck ,55.32,55.34
ruck ,56.45,56.49
