lineout,36.14,36.16
scrum,40.26,40.28
scrum,41.12,41.14
scrum,44.2,44.21
lineout,45.29,45.33
scrum,47.0,47.06
scrum,48.18,48.23
kick,50.05,50.06
lineout,51.06,51.08
kick,51.18,51.19
kick,51.54,51.55
scrum,53.04,53.09
kick,58.54,58.55
lineout,59.27,59.29
scrum,1.00.18,1.00.21
kick,1.00.30,1.00.31
lineout,1.03.03,1.03.06
kick,1.03.15,1.03.16
lineout,1.03.48,1.03.5
scrum,1.08.07,1.08.11
kick,1.08.13,1.08.14
scrum,1.09.19,1.09.22
lineout,1.10.40,1.10.45
lineout,1.11.49,1.11.54
lineout,1.13.17,1.13.2
scrum,1.15.23,1.15.26
scrum,1.16.24,1.16.25
kick,1.17.22,1.17.23
kick,1.17.50,1.17.51
scrum,1.23.20,1.23.24
kick,1.37.02,1.37.03
lineout,1.38.16,1.38.19
kick,1.38.35,1.38.36
scrum,1.48.32,1.48.36
kick,1.49.02,1.49.03
lineout,1.50.50,1.50.51
lineout,1.53.24,1.53.25
kick,1.54.15,1.54.16
scrum,1.59.27,1.59.30
lineout,2.03.27,2.03.28
lineout,2.08.12,2.08.16
lineout,2.10.22,2.10.23
scrum,2.12.31,2.12.33
kick,2.16.14,2.16.15
ruck ,35.26,35.3
ruck ,36.32,36.34
ruck ,36.58,37.01
ruck ,38.48,38.53
ruck ,41.23,41.3
ruck ,44.23,44.28
ruck ,45.43,45.5
ruck ,45.53,45.59
ruck ,46.03,46.04
ruck ,47.14,47.2
ruck ,48.25,48.33
ruck ,48.37,48.41
ruck ,49.37,49.44
ruck ,49.5,49.54
ruck ,49.57,50.04
ruck ,51.38,51.42
ruck ,51.51,51.55
ruck ,53.18,53.21
ruck ,53.26,53.28
ruck ,53.34,53.42
ruck ,53.47,53.48
ruck ,53.51,53.56
ruck ,53.58,54.03
ruck ,54.06,54.1
ruck ,54.28,54.32
