lineout,30.35,30.44
scrum,39.22,39.33
scrum,40.18,40.36
lineout,41.1,41.24
scrum,44.4,44.21
scrum,46.3,46.4
scrum,47.14,47.17
lineout,48.3,48.33
lineout,49.39,49.55
lineout,53.01,53.2
scrum,58.28,58.39
lineout,1.00.05,1.00.15
lineout,1.01.39,1.01.52
lineout,1.04.20,1.04.27
scrum,1.08.00,1.08.11
lineout,1.13.16,1.13.30
lineout,1.14.18,1.14.28
lineout,1.27.19,1.27.29
lineout,1.29.28,1.29.50
scrum,1.30.58,1.31.08
scrum,1.31.30,1.31.38
lineout,1.32.25,1.32.31
scrum,1.35.42,1.35.55
scrum,1.36.56,1.37.09
scrum,1.38.17,1.38.31
scrum,1.40.10,1.40.19
lineout,1.50.30,1.50.34
scrum,1.51.21,1.51.29
scrum,1.51.50,1.51.54
scrum,1.52.20,1.52.30
scrum,1.54.30,1.54.41
scrum,1.56.25,1.56.36
lineout,1.58.03,1.58.15
lineout,1.58.34,1.58.48
lineout,2.00.20,2.00.26
lineout,2.02.18,2.02.29
scrum,2.04.39,2.04.47
lineout,2.07.25,2.08.07
scrum,2.08.50,2.09.01
