scrum,20.24,20.25
kick,20.35,20.36
lineout,21.14,21.15
kick,21.34,21.35
scrum,23.2,23.25
scrum,24.26,24.27
kick,24.46,24.47
lineout,25.39,25.4
scrum,30.37,30.47
scrum,31.39,31.4
kick,32.0,32.01
scrum,38.42,38.43
kick,39.13,39.14
kick,39.42,39.43
lineout,41.39,41.4
lineout,43.19,43.21
scrum,44.19,44.23
scrum,48.16,48.2
scrum,49.22,49.23
 scrum,51.34,51.35
lineout,52.42,52.43
kick,53.07,53.08
lineout,55.13,55.15
scrum,58.06,58.08
lineout,59.36,59.38
lineout,1.01.48,1.01.50
lineout,1.03.19,1.03.21
scrum,1.05.22,1.05.25
kick,1.07.16,1.07.17
kick,1.16.57,1.16.58
kick,1.17.04,1.17.05
kick,1.21.17,1.21.18
kick,1.24.46,1.24.47
lineout,1.27.23,1.27.25
lineout,1.30.20,1.30.24
kick,1.33.15,1.33.16
lineout,1.33.55,1.33.56
kick,1.34.08,1.34.09
lineout,1.36.29,1.36.31
scrum,1.37.44,1.37.46
kick,1.38.11,1.38.12
lineout,1.40.17,1.40.18
kick,1.43.05,1.43.06
kick,1.45.34,1.45.35
kick,1.47.21,1.47.22
kick,1.53.06,1.53.07
lineout,1.55.30,1.55.33
scrum,1.56.24,1.56.33
ruck ,17.21,17.24
ruck ,17.29,17.32
ruck ,17.36,17.39
ruck ,17.43,17.47
ruck ,17.54,17.56
ruck ,21.18,21.23
ruck ,21.26,21.3
ruck ,21.32,21.35
ruck ,21.43,21.49
ruck ,21.56,22.02
ruck ,22.17,22.21
ruck ,23.32,23.36
ruck ,24.36,24.46
ruck ,25.47,25.51
ruck ,26.0,26.06
ruck ,26.09,26.13
ruck ,26.22,26.27
ruck ,26.32,26.35
ruck ,26.59,27.03
ruck ,27.06,27.09
ruck ,27.13,27.16
ruck ,34.39,34.42
ruck ,39.32,39.36
ruck ,39.39,39.44
ruck ,41.5,41.53
