ruck,26.18,26.21
ruck,26.26,26.34
ruck,26.38,26.42
ruck,26.48,26.5
ruck,28.48,28.53
ruck,28.59,29.01
ruck,31.24,31.32
ruck,33.03,33.06
ruck,33.1,33.18
ruck,35.56,36.05
ruck,37.3,37.34
ruck,38.32,38.37
ruck,38.43,38.46
ruck,38.51,38.53
ruck,41.53,41.57
ruck,41.59,42.03
ruck,45.03,45.05
ruck,45.08,45.15
ruck,45.21,45.24
ruck,45.35,45.45
scrum,23.21,23.29
scrum,31.12,31.17
lineout,32.54,32.55
scrum,34.16,34.23
lineout,37.15,37.18
scrum,38.19,38.27
lineout,41.48,41.5
lineout,42.45,42.47
lineout,48.56,49.01
scrum,53.51,53.57
lineout,55.25,55.27
lineout,56.29,56.36
scrum,58.54,59.02
scrum,1.02.33,1.02.41
lineout,1.16.20,1.16.22
lineout,1.17.26,1.17.51
scrum,1.19.40,1.19.48
lineout,1.29.17,1.29.24
scrum,1.35.57,1.36.03
lineout,1.37.23,1.37.27
scrum,1.41.36,1.41.39
lineout,1.43.03,1.43.10
scrum,1.43.54,1.44.01
lineout,1.53.38,1.53.44
lineout,1.58.43,1.58.46
scrum,2.01.33,2.01.38
scrum,2.02.31,2.02.35
